"TIME","GEO","WAT_PROC","WAT_SRC","UNIT","Value","Flag and Footnotes"
"2010","Estonia","Total gross abstraction","Fresh surface water","Million cubic metres","1,546.00",""
"2010","Estonia","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant","1,161.12",""
"2010","Estonia","Total gross abstraction","Fresh groundwater","Million cubic metres","296.00",""
"2010","Estonia","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant","222.31",""
"2010","Estonia","Water abstraction for public water supply","Fresh surface water","Million cubic metres","28.10",""
"2010","Estonia","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","21.10",""
"2010","Estonia","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","39.40",""
"2010","Estonia","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","29.59",""
"2010","Estonia","Water abstraction for agriculture","Fresh surface water","Million cubic metres",":",""
"2010","Estonia","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for agriculture","Fresh groundwater","Million cubic metres","4.10",""
"2010","Estonia","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant","3.08",""
"2010","Estonia","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres",":",""
"2010","Estonia","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres",":",""
"2010","Estonia","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres",":",""
"2010","Estonia","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres",":",""
"2010","Estonia","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres",":",""
"2010","Estonia","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres",":",""
"2010","Estonia","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres","17.00",""
"2010","Estonia","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant","12.77",""
"2010","Estonia","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres","6.10",""
"2010","Estonia","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant","4.58",""
"2010","Estonia","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres",":",""
"2010","Estonia","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres",":",""
"2010","Estonia","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres","1,496.00",""
"2010","Estonia","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant","1,123.57",""
"2010","Estonia","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres",":",""
"2010","Estonia","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for construction","Fresh surface water","Million cubic metres",":",""
"2010","Estonia","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for construction","Fresh groundwater","Million cubic metres",":",""
"2010","Estonia","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for services","Fresh surface water","Million cubic metres",":",""
"2010","Estonia","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for services","Fresh groundwater","Million cubic metres",":",""
"2010","Estonia","Water abstraction for services","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for private households","Fresh surface water","Million cubic metres",":",""
"2010","Estonia","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction for private households","Fresh groundwater","Million cubic metres",":",""
"2010","Estonia","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2010","Estonia","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Estonia","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2010","Estonia","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Estonia","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2010","Estonia","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Estonia","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2010","Estonia","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Ireland","Total gross abstraction","Fresh surface water","Million cubic metres",":",""
"2010","Ireland","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Ireland","Total gross abstraction","Fresh groundwater","Million cubic metres",":",""
"2010","Ireland","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for public water supply","Fresh surface water","Million cubic metres","532.00",""
"2010","Ireland","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","116.66",""
"2010","Ireland","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","99.00",""
"2010","Ireland","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","21.71",""
"2010","Ireland","Water abstraction for agriculture","Fresh surface water","Million cubic metres",":",""
"2010","Ireland","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for agriculture","Fresh groundwater","Million cubic metres",":",""
"2010","Ireland","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres",":",""
"2010","Ireland","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres",":",""
"2010","Ireland","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres",":",""
"2010","Ireland","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres",":",""
"2010","Ireland","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres",":",""
"2010","Ireland","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres",":",""
"2010","Ireland","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres",":",""
"2010","Ireland","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres",":",""
"2010","Ireland","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres",":",""
"2010","Ireland","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres",":",""
"2010","Ireland","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2010","Ireland","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres",":",""
